100
500
7
524
3	85	
2	77	
4	63	
1	118	
1	96	
6	79	
7	112	
4	89	
1	123	
1	125	
2	75	
2	51	
6	49	
5	123	
4	129	
5	113	
3	133	
4	44	
4	83	
3	70	
4	87	
6	113	
4	134	
5	130	
1	109	
7	55	
6	112	
2	68	
7	131	
3	131	
2	95	
5	115	
4	85	
6	80	
7	103	
2	109	
1	72	
2	125	
4	46	
6	128	
6	123	
2	114	
3	123	
2	45	
2	63	
7	72	
7	66	
5	64	
4	123	
1	101	
3	103	
4	126	
5	125	
2	103	
4	53	
1	95	
1	98	
6	69	
4	108	
1	97	
7	90	
1	73	
6	79	
5	66	
5	133	
1	92	
6	108	
7	67	
5	129	
1	125	
2	40	
4	137	
5	112	
3	116	
7	45	
3	117	
3	49	
7	60	
2	64	
6	51	
1	64	
6	123	
5	123	
4	60	
3	131	
2	84	
5	119	
1	70	
5	74	
4	124	
1	86	
6	98	
5	57	
7	41	
6	124	
7	109	
6	127	
4	88	
4	118	
6	121	
6	99	
3	103	
4	49	
3	134	
2	42	
4	118	
4	67	
3	71	
3	44	
7	140	
2	74	
6	121	
1	56	
3	134	
3	114	
2	130	
1	120	
7	106	
1	41	
3	130	
6	115	
2	133	
4	52	
7	130	
6	123	
7	110	
5	116	
2	139	
2	119	
3	67	
4	63	
3	96	
7	110	
3	96	
3	54	
2	77	
4	70	
2	128	
2	115	
6	118	
4	129	
3	78	
2	73	
2	118	
1	76	
6	77	
6	111	
1	136	
3	128	
1	134	
5	93	
1	100	
7	133	
6	114	
4	100	
3	53	
4	114	
3	83	
5	55	
7	120	
2	115	
5	91	
2	56	
3	70	
1	132	
6	84	
7	117	
1	135	
6	44	
2	47	
2	84	
3	71	
6	86	
5	100	
2	130	
3	52	
7	73	
5	74	
7	59	
3	140	
1	63	
6	135	
1	116	
6	90	
5	130	
4	107	
6	81	
6	134	
2	48	
6	61	
4	45	
5	67	
6	107	
7	42	
1	90	
7	77	
2	86	
2	89	
2	92	
7	112	
4	58	
5	127	
6	106	
3	46	
2	81	
7	57	
1	68	
7	118	
5	122	
5	127	
7	42	
6	138	
6	57	
7	115	
6	99	
6	59	
1	118	
7	58	
2	108	
2	138	
6	104	
1	90	
1	91	
7	51	
6	139	
2	52	
1	135	
1	54	
2	82	
3	75	
4	114	
4	140	
7	99	
3	93	
3	48	
5	49	
4	138	
2	45	
4	42	
4	73	
2	51	
5	84	
3	135	
1	95	
2	56	
4	67	
4	132	
6	53	
6	92	
3	92	
6	104	
3	124	
6	51	
1	87	
4	113	
4	137	
3	140	
3	89	
2	115	
2	85	
5	79	
7	136	
5	84	
1	117	
3	55	
2	67	
6	118	
5	101	
4	70	
2	44	
5	95	
7	120	
6	121	
7	87	
4	78	
2	127	
6	132	
7	69	
6	76	
1	81	
6	45	
4	69	
7	43	
4	107	
5	93	
4	123	
4	88	
7	43	
6	94	
1	111	
2	60	
3	102	
4	82	
2	119	
6	68	
3	80	
1	98	
6	108	
3	129	
3	71	
5	85	
4	91	
1	84	
4	66	
3	66	
7	56	
2	66	
4	138	
7	67	
4	44	
7	51	
2	50	
2	127	
1	99	
3	66	
2	65	
4	94	
6	100	
5	110	
6	128	
5	139	
5	114	
6	99	
7	94	
3	46	
5	134	
2	84	
7	135	
6	123	
4	117	
3	59	
4	131	
7	91	
2	78	
6	68	
2	131	
4	128	
4	119	
2	57	
3	89	
6	129	
3	95	
6	123	
1	121	
7	110	
7	125	
4	49	
6	63	
1	97	
7	61	
1	61	
1	86	
5	126	
2	129	
2	92	
7	98	
3	58	
7	67	
6	100	
2	67	
6	126	
4	138	
5	55	
4	97	
2	135	
6	128	
6	122	
4	59	
7	82	
6	66	
4	104	
2	106	
6	83	
4	130	
7	70	
7	104	
3	139	
6	128	
2	121	
1	129	
1	60	
3	91	
5	51	
3	124	
7	133	
7	77	
6	70	
6	111	
1	111	
3	56	
3	109	
1	87	
6	85	
5	44	
5	43	
3	48	
5	106	
5	104	
4	78	
4	120	
5	63	
2	96	
3	140	
6	100	
5	48	
6	123	
4	134	
5	52	
5	68	
3	136	
7	60	
2	76	
7	111	
1	119	
1	79	
4	74	
3	75	
4	131	
5	67	
6	73	
7	87	
1	62	
3	50	
7	131	
4	60	
5	49	
6	85	
1	94	
6	102	
6	113	
7	115	
7	77	
5	131	
2	95	
6	120	
5	86	
7	130	
2	64	
4	65	
7	100	
7	96	
6	101	
6	112	
1	80	
3	101	
2	43	
2	59	
1	106	
7	55	
4	40	
5	89	
3	75	
2	74	
5	103	
3	124	
5	72	
5	113	
2	57	
3	80	
1	74	
4	52	
2	103	
2	138	
2	93	
5	125	
6	135	
5	107	
4	85	
1	82	
3	59	
4	51	
2	89	
5	71	
2	79	
7	131	
2	77	
4	64	
7	77	
7	133	
1	112	
1	72	
7	93	
4	116	
4	65	
5	137	
7	68	
6	84	
1	95	
7	129	
2	121	
2	106	
5	62	
2	94	
6	51	
6	42	
5	137	
3	132	
3	117	
3	119	
5	74	
2	95	
1	126	
2	120	
3	104	
3	58	
6	107	
7	62	
4	135	
7	68	
3	47	
6	60	
5	56	
5	137	
3	65	
4	126	
2	140	
6	102	
3	47	
4	46	
4	111	
5	76	
6	70	
3	124	
3	11	
