100
12
81
336
78	4	
55	3	
9	3	
32	3	
13	3	
55	3	
11	2	
43	2	
43	2	
81	5	
47	2	
18	5	
12	5	
46	2	
53	3	
74	5	
72	3	
12	4	
72	5	
64	2	
44	2	
7	3	
42	2	
41	2	
9	2	
48	5	
79	2	
15	3	
10	3	
22	2	
13	2	
69	5	
21	4	
5	2	
6	4	
14	2	
13	3	
6	3	
3	4	
61	3	
24	2	
70	3	
5	3	
44	3	
45	3	
13	2	
80	3	
33	2	
36	3	
23	4	
11	5	
34	5	
16	3	
17	2	
7	5	
15	3	
63	3	
5	2	
48	2	
27	2	
79	3	
31	4	
23	3	
42	2	
12	2	
65	5	
5	5	
28	5	
33	5	
7	3	
34	3	
79	2	
13	2	
47	5	
32	3	
52	2	
1	5	
7	3	
71	3	
14	3	
31	5	
26	2	
69	2	
50	4	
42	2	
44	3	
29	2	
3	2	
14	4	
10	3	
59	2	
39	3	
64	2	
64	2	
63	3	
12	2	
61	3	
51	2	
55	3	
5	2	
79	2	
69	2	
68	2	
8	3	
2	2	
77	2	
28	2	
60	3	
53	5	
39	3	
53	4	
31	3	
11	3	
79	2	
31	3	
64	3	
44	4	
13	2	
4	2	
73	2	
62	2	
76	4	
29	3	
22	3	
4	2	
44	2	
46	5	
57	2	
8	3	
19	3	
69	3	
78	5	
57	4	
58	2	
18	3	
57	3	
72	3	
39	5	
28	5	
76	3	
35	5	
12	3	
14	2	
1	5	
50	3	
72	4	
68	2	
24	2	
75	3	
12	2	
35	2	
65	2	
71	3	
56	2	
56	2	
66	4	
81	5	
18	3	
72	2	
21	2	
71	2	
53	2	
40	3	
34	4	
71	3	
44	5	
48	2	
14	3	
74	5	
52	2	
28	3	
25	4	
16	2	
15	3	
32	3	
24	4	
68	4	
78	2	
25	2	
59	2	
57	4	
21	3	
46	3	
74	5	
42	2	
31	2	
53	5	
81	5	
69	3	
69	3	
54	4	
32	3	
19	3	
77	2	
58	5	
69	2	
40	5	
1	3	
9	4	
3	3	
14	5	
10	2	
56	5	
41	3	
41	4	
16	3	
15	5	
60	2	
23	2	
64	5	
24	2	
9	5	
11	2	
71	4	
58	5	
37	5	
65	3	
6	2	
37	2	
9	3	
57	3	
29	4	
38	2	
56	3	
27	5	
10	2	
33	5	
25	2	
19	3	
78	3	
40	4	
21	2	
62	3	
39	2	
26	4	
71	3	
16	3	
56	2	
2	2	
17	2	
10	2	
66	2	
2	2	
31	2	
18	4	
10	4	
13	3	
58	4	
7	2	
41	3	
24	2	
44	2	
39	4	
3	2	
40	2	
61	4	
3	2	
55	3	
78	3	
21	5	
71	2	
9	3	
5	2	
67	2	
80	2	
19	5	
60	2	
67	2	
10	4	
74	2	
38	5	
56	3	
31	5	
58	2	
16	2	
51	5	
36	4	
47	3	
70	2	
59	4	
37	5	
33	2	
65	5	
71	3	
16	2	
56	4	
39	2	
73	3	
20	3	
52	2	
46	4	
3	3	
76	3	
64	3	
48	3	
45	2	
33	2	
30	4	
19	5	
46	3	
21	3	
67	3	
49	3	
54	2	
21	2	
33	2	
49	3	
7	2	
46	2	
68	2	
51	2	
78	5	
75	5	
30	3	
19	2	
20	2	
80	4	
33	2	
39	4	
9	2	
27	4	
81	2	
34	3	
15	4	
16	5	
25	3	
48	2	
10	2	
35	2	
79	5	
31	2	
57	2	
15	3	
21	3	
13	2	
50	2	
